FeatureID,TsTime,TsValue,TsValue_normalized,AquiferID
W5N0007 ,3/20/2018,-20.89,-20.89,4
W5N0007 ,3/20/2018,-20.91,-20.91,4
W5N0007 ,3/20/2018,-20.91,-20.91,4
W5N0007 ,3/20/2018,-20.91,-20.91,4
W5N0007 ,3/20/2018,-20.91,-20.91,4
W5N0007 ,3/20/2018,-20.87,-20.87,4
W5N0007 ,3/20/2018,-20.88,-20.88,4
W5N0007 ,3/20/2018,-20.93,-20.93,4
W5N0007 ,3/20/2018,-20.93,-20.93,4
W5N0007 ,3/20/2018,-20.9,-20.9,4
W5N0007 ,3/20/2018,-20.91,-20.91,4
W5N0007 ,3/20/2018,-20.92,-20.92,4
W5N0007 ,3/20/2018,-20.93,-20.93,4
W5N0007 ,3/21/2018,-20.94,-20.94,4
W5N0007 ,3/21/2018,-20.95,-20.95,4
W5N0007 ,3/21/2018,-20.94,-20.94,4
W5N0007 ,3/21/2018,-20.94,-20.94,4
W5N0007 ,3/21/2018,-20.91,-20.91,4
W5N0007 ,3/21/2018,-20.89,-20.89,4
W5N0007 ,3/21/2018,-20.85,-20.85,4
W5N0007 ,3/21/2018,-20.84,-20.84,4
W5N0007 ,3/21/2018,-20.84,-20.84,4
W5N0007 ,3/21/2018,-20.84,-20.84,4
W5N0007 ,3/21/2018,-20.84,-20.84,4
W5N0007 ,3/21/2018,-20.84,-20.84,4
W5N0007 ,3/21/2018,-20.85,-20.85,4
W5N0007 ,3/21/2018,-20.88,-20.88,4
W5N0007 ,3/21/2018,-20.88,-20.88,4
W5N0007 ,3/21/2018,-20.87,-20.87,4
W5N0007 ,3/21/2018,-20.85,-20.85,4
W5N0007 ,3/21/2018,-20.84,-20.84,4
W5N0007 ,3/21/2018,-20.82,-20.82,4
W5N0007 ,3/21/2018,-20.8,-20.8,4
W5N0007 ,3/21/2018,-20.79,-20.79,4
W5N0007 ,3/21/2018,-20.79,-20.79,4
W5N0007 ,3/21/2018,-20.81,-20.81,4
W5N0007 ,3/21/2018,-20.81,-20.81,4
W5N0007 ,3/22/2018,-20.83,-20.83,4
W5N0007 ,3/22/2018,-20.84,-20.84,4
W5N0007 ,3/22/2018,-20.84,-20.84,4
W5N0007 ,3/22/2018,-20.84,-20.84,4
W5N0007 ,3/22/2018,-20.83,-20.83,4
W5N0007 ,3/22/2018,-20.81,-20.81,4
W5N0007 ,3/22/2018,-20.79,-20.79,4
W5N0007 ,3/22/2018,-20.75,-20.75,4
W5N0007 ,3/22/2018,-20.72,-20.72,4
W5N0007 ,3/22/2018,-20.72,-20.72,4
W5N0007 ,3/22/2018,-20.71,-20.71,4
W5N0007 ,3/22/2018,-20.73,-20.73,4
W5N0007 ,3/22/2018,-20.73,-20.73,4
W5N0007 ,3/22/2018,-20.75,-20.75,4
W5N0007 ,3/22/2018,-20.76,-20.76,4
W5N0007 ,3/22/2018,-20.77,-20.77,4
W5N0007 ,3/22/2018,-20.74,-20.74,4
W5N0007 ,3/22/2018,-20.73,-20.73,4
W5N0007 ,3/22/2018,-20.73,-20.73,4
W5N0007 ,3/22/2018,-20.73,-20.73,4
W5N0007 ,3/22/2018,-20.72,-20.72,4
W5N0007 ,3/22/2018,-20.7,-20.7,4
W5N0007 ,3/22/2018,-20.7,-20.7,4
W5N0007 ,3/22/2018,-20.72,-20.72,4
W5N0007 ,3/23/2018,-20.72,-20.72,4
W5N0007 ,3/23/2018,-20.75,-20.75,4
W5N0007 ,3/23/2018,-20.76,-20.76,4
W5N0007 ,3/23/2018,-20.77,-20.77,4
W5N0007 ,3/23/2018,-20.75,-20.75,4
W5N0007 ,3/23/2018,-20.75,-20.75,4
W5N0007 ,3/23/2018,-20.74,-20.74,4
W5N0007 ,3/23/2018,-20.7,-20.7,4
W5N0007 ,3/23/2018,-20.7,-20.7,4
W5N0007 ,3/23/2018,-20.67,-20.67,4
W5N0007 ,3/23/2018,-20.55,-20.55,4
W5N0007 ,3/23/2018,-20.53,-20.53,4
W5N0007 ,3/23/2018,-20.52,-20.52,4
W5N0007 ,3/23/2018,-20.5,-20.5,4
W5N0007 ,3/23/2018,-20.44,-20.44,4
W5N0007 ,3/23/2018,-20.49,-20.49,4
W5N0007 ,3/23/2018,-20.63,-20.63,4
W5N0007 ,3/23/2018,-20.76,-20.76,4
W5N0007 ,3/23/2018,-20.89,-20.89,4
W5N0007 ,3/23/2018,-20.97,-20.97,4
W5N0007 ,3/23/2018,-21.06,-21.06,4
W5N0007 ,3/23/2018,-21.14,-21.14,4
W5N0007 ,3/23/2018,-21.18,-21.18,4
W5N0007 ,3/23/2018,-21.21,-21.21,4
W5N0007 ,3/24/2018,-21.24,-21.24,4
W5N0007 ,3/24/2018,-21.28,-21.28,4
W5N0007 ,3/24/2018,-21.32,-21.32,4
W5N0007 ,3/24/2018,-21.37,-21.37,4
W5N0007 ,3/24/2018,-21.41,-21.41,4
W5N0007 ,3/24/2018,-21.43,-21.43,4
W5N0007 ,3/24/2018,-21.41,-21.41,4
W5N0007 ,3/24/2018,-21.36,-21.36,4
W5N0007 ,3/24/2018,-21.33,-21.33,4
W5N0007 ,3/24/2018,-21.29,-21.29,4
W5N0007 ,3/24/2018,-21.27,-21.27,4
W5N0007 ,3/24/2018,-21.26,-21.26,4
W5N0007 ,3/24/2018,-21.23,-21.23,4
W5N0007 ,3/24/2018,-21.23,-21.23,4
W5N0007 ,3/24/2018,-21.21,-21.21,4
W5N0007 ,3/24/2018,-21.23,-21.23,4
W5N0007 ,3/24/2018,-21.23,-21.23,4
W5N0007 ,3/24/2018,-21.21,-21.21,4
W5N0007 ,3/24/2018,-21.21,-21.21,4
W5N0007 ,3/24/2018,-21.2,-21.2,4
W5N0007 ,3/24/2018,-21.18,-21.18,4
W5N0007 ,3/24/2018,-21.16,-21.16,4
W5N0007 ,3/24/2018,-21.15,-21.15,4
W5N0007 ,3/24/2018,-21.15,-21.15,4
W5N0007 ,3/25/2018,-21.14,-21.14,4
W5N0007 ,3/25/2018,-21.13,-21.13,4
W5N0007 ,3/25/2018,-21.14,-21.14,4
W5N0007 ,3/25/2018,-21.14,-21.14,4
W5N0007 ,3/25/2018,-21.14,-21.14,4
W5N0007 ,3/25/2018,-21.13,-21.13,4
W5N0007 ,3/25/2018,-21.14,-21.14,4
W5N0007 ,3/25/2018,-21.11,-21.11,4
W5N0007 ,3/25/2018,-21.12,-21.12,4
W5N0007 ,3/25/2018,-21.09,-21.09,4
W5N0007 ,3/25/2018,-21.06,-21.06,4
W5N0007 ,3/25/2018,-21.03,-21.03,4
W5N0007 ,3/25/2018,-21.02,-21.02,4
W5N0007 ,3/25/2018,-21.01,-21.01,4
W5N0007 ,3/25/2018,-21,-21,4
W5N0007 ,3/25/2018,-21.02,-21.02,4
W5N0007 ,3/25/2018,-21.01,-21.01,4
W5N0007 ,3/25/2018,-21,-21,4
W5N0007 ,3/25/2018,-21.01,-21.01,4
W5N0007 ,3/25/2018,-20.99,-20.99,4
W5N0007 ,3/25/2018,-20.97,-20.97,4
W5N0007 ,3/25/2018,-20.98,-20.98,4
W5N0007 ,3/25/2018,-20.97,-20.97,4
W5N0007 ,3/25/2018,-20.95,-20.95,4
W5N0007 ,3/26/2018,-20.95,-20.95,4
W5N0007 ,3/26/2018,-20.94,-20.94,4
W5N0007 ,3/26/2018,-20.94,-20.94,4
W5N0007 ,3/26/2018,-20.95,-20.95,4
W5N0007 ,3/26/2018,-20.94,-20.94,4
W5N0007 ,3/26/2018,-20.94,-20.94,4
W5N0007 ,3/26/2018,-20.96,-20.96,4
W5N0007 ,3/26/2018,-20.95,-20.95,4
W5N0007 ,3/26/2018,-20.94,-20.94,4
W5N0007 ,3/26/2018,-20.92,-20.92,4
W5N0007 ,3/26/2018,-20.9,-20.9,4
W5N0007 ,3/26/2018,-20.88,-20.88,4
W5N0007 ,3/26/2018,-20.88,-20.88,4
W5N0007 ,3/26/2018,-20.85,-20.85,4
W5N0007 ,3/26/2018,-20.82,-20.82,4
W5N0007 ,3/26/2018,-20.83,-20.83,4
W5N0007 ,3/26/2018,-20.83,-20.83,4
W5N0007 ,3/26/2018,-20.84,-20.84,4
W5N0007 ,3/26/2018,-20.93,-20.93,4
W5N0007 ,3/26/2018,-21.02,-21.02,4
W5N0007 ,3/26/2018,-21.08,-21.08,4
W5N0007 ,3/26/2018,-21.13,-21.13,4
W5N0007 ,3/26/2018,-21.2,-21.2,4
W5N0007 ,3/26/2018,-21.22,-21.22,4
W5N0007 ,3/27/2018,-21.25,-21.25,4
W5N0007 ,3/27/2018,-21.28,-21.28,4
W5N0007 ,3/27/2018,-21.29,-21.29,4
W5N0007 ,3/27/2018,-21.34,-21.34,4
W5N0007 ,3/27/2018,-21.4,-21.4,4
W5N0007 ,3/27/2018,-21.4,-21.4,4
W5N0007 ,3/27/2018,-21.45,-21.45,4
W5N0007 ,3/27/2018,-21.43,-21.43,4
W5N0007 ,3/27/2018,-21.39,-21.39,4
W5N0007 ,3/27/2018,-21.37,-21.37,4
W5N0007 ,3/27/2018,-21.35,-21.35,4
W5N0007 ,3/27/2018,-21.31,-21.31,4
W5N0007 ,3/27/2018,-21.29,-21.29,4
W5N0007 ,3/27/2018,-21.27,-21.27,4
W5N0007 ,3/27/2018,-21.21,-21.21,4
W5N0007 ,3/27/2018,-21.19,-21.19,4
W5N0007 ,3/27/2018,-21.17,-21.17,4
W5N0007 ,3/27/2018,-21.18,-21.18,4
W5N0007 ,3/27/2018,-21.18,-21.18,4
W5N0007 ,3/27/2018,-21.17,-21.17,4
W5N0007 ,3/27/2018,-21.19,-21.19,4
W5N0007 ,3/27/2018,-21.17,-21.17,4
W5N0007 ,3/27/2018,-21.18,-21.18,4
W5N0007 ,3/27/2018,-21.16,-21.16,4
W5N0007 ,3/28/2018,-21.12,-21.12,4
W5N0007 ,3/28/2018,-21.09,-21.09,4
W5N0007 ,3/28/2018,-21.09,-21.09,4
W5N0007 ,3/28/2018,-21.06,-21.06,4
W5N0007 ,3/28/2018,-21.05,-21.05,4
W5N0007 ,3/28/2018,-21.06,-21.06,4
W5N0007 ,3/28/2018,-21.06,-21.06,4
W5N0007 ,3/28/2018,-21.1,-21.1,4
W5N0007 ,3/28/2018,-21.11,-21.11,4
W5N0007 ,3/28/2018,-21.11,-21.11,4
W5N0007 ,3/28/2018,-21.1,-21.1,4
W5N0007 ,3/28/2018,-21.08,-21.08,4
W5N0007 ,3/28/2018,-21.06,-21.06,4
W5N0007 ,3/28/2018,-21.03,-21.03,4
W5N0007 ,3/28/2018,-21,-21,4
W5N0007 ,3/28/2018,-20.98,-20.98,4
W5N0007 ,3/28/2018,-20.96,-20.96,4
W5N0007 ,3/28/2018,-21.04,-21.04,4
W5N0007 ,3/28/2018,-21.11,-21.11,4
W5N0007 ,3/28/2018,-21.19,-21.19,4
W5N0007 ,3/28/2018,-21.21,-21.21,4
W5N0007 ,3/28/2018,-21.19,-21.19,4
W5N0007 ,3/28/2018,-21.19,-21.19,4
W5N0007 ,3/28/2018,-21.15,-21.15,4
W5N0007 ,3/29/2018,-21.14,-21.14,4
W5N0007 ,3/29/2018,-21.08,-21.08,4
W5N0007 ,3/29/2018,-21.08,-21.08,4
W5N0007 ,3/29/2018,-21.05,-21.05,4
W5N0007 ,3/29/2018,-21.04,-21.04,4
W5N0007 ,3/29/2018,-21.04,-21.04,4
W5N0007 ,3/29/2018,-21.04,-21.04,4
W5N0007 ,3/29/2018,-21.07,-21.07,4
W5N0007 ,3/29/2018,-21.08,-21.08,4
W5N0007 ,3/29/2018,-21.06,-21.06,4
W5N0007 ,3/29/2018,-21.09,-21.09,4
W5N0007 ,3/29/2018,-21.09,-21.09,4
W5N0007 ,3/29/2018,-21.08,-21.08,4
W5N0007 ,3/29/2018,-21.03,-21.03,4
W5N0007 ,3/29/2018,-21.01,-21.01,4
W5N0007 ,3/29/2018,-20.97,-20.97,4
W5N0007 ,3/29/2018,-20.96,-20.96,4
W5N0007 ,3/29/2018,-20.94,-20.94,4
W5N0007 ,3/29/2018,-20.96,-20.96,4
W5N0007 ,3/29/2018,-20.98,-20.98,4
W5N0007 ,3/29/2018,-20.99,-20.99,4
W5N0007 ,3/29/2018,-20.99,-20.99,4
W5N0007 ,3/29/2018,-21,-21,4
W5N0007 ,3/29/2018,-20.99,-20.99,4
W5N0007 ,3/30/2018,-20.99,-20.99,4
W5N0007 ,3/30/2018,-20.97,-20.97,4
W5N0007 ,3/30/2018,-20.94,-20.94,4
W5N0007 ,3/30/2018,-20.91,-20.91,4
W5N0007 ,3/30/2018,-20.89,-20.89,4
W5N0007 ,3/30/2018,-20.89,-20.89,4
W5N0007 ,3/30/2018,-20.9,-20.9,4
W5N0007 ,3/30/2018,-20.89,-20.89,4
W5N0007 ,3/30/2018,-20.91,-20.91,4
W5N0007 ,3/30/2018,-20.94,-20.94,4
W5N0007 ,3/30/2018,-20.97,-20.97,4
W5N0007 ,3/30/2018,-20.96,-20.96,4
W5N0007 ,3/30/2018,-20.95,-20.95,4
W5N0007 ,3/30/2018,-20.93,-20.93,4
W5N0007 ,3/30/2018,-20.89,-20.89,4
W5N0007 ,3/30/2018,-20.88,-20.88,4
W5N0007 ,3/30/2018,-20.84,-20.84,4
W5N0007 ,3/30/2018,-20.82,-20.82,4
W5N0007 ,3/30/2018,-20.82,-20.82,4
W5N0007 ,3/30/2018,-20.85,-20.85,4
W5N0007 ,3/30/2018,-20.87,-20.87,4
W5N0007 ,3/30/2018,-20.88,-20.88,4
W5N0007 ,3/30/2018,-20.9,-20.9,4
W5N0007 ,3/30/2018,-20.92,-20.92,4
W5N0007 ,3/31/2018,-20.9,-20.9,4
W5N0007 ,3/31/2018,-20.88,-20.88,4
W5N0007 ,3/31/2018,-20.84,-20.84,4
W5N0007 ,3/31/2018,-20.82,-20.82,4
W5N0007 ,3/31/2018,-20.8,-20.8,4
W5N0007 ,3/31/2018,-20.79,-20.79,4
W5N0007 ,3/31/2018,-20.77,-20.77,4
W5N0007 ,3/31/2018,-20.77,-20.77,4
W5N0007 ,3/31/2018,-20.79,-20.79,4
W5N0007 ,3/31/2018,-20.85,-20.85,4
W5N0007 ,3/31/2018,-20.95,-20.95,4
W5N0007 ,3/31/2018,-21.03,-21.03,4
W5N0007 ,3/31/2018,-21.11,-21.11,4
W5N0007 ,3/31/2018,-21.12,-21.12,4
W5N0007 ,3/31/2018,-21.09,-21.09,4
W5N0007 ,3/31/2018,-21.03,-21.03,4
W5N0007 ,3/31/2018,-20.98,-20.98,4
W5N0007 ,3/31/2018,-20.95,-20.95,4
W5N0007 ,3/31/2018,-20.93,-20.93,4
W5N0007 ,3/31/2018,-20.95,-20.95,4
W5N0007 ,3/31/2018,-20.94,-20.94,4
W5N0007 ,3/31/2018,-20.96,-20.96,4
W5N0007 ,3/31/2018,-20.98,-20.98,4
W5N0007 ,3/31/2018,-20.96,-20.96,4
W5N0007 ,4/1/2018,-20.98,-20.98,4
W5N0007 ,4/1/2018,-20.97,-20.97,4
W5N0007 ,4/1/2018,-20.95,-20.95,4
W5N0007 ,4/1/2018,-20.89,-20.89,4
W5N0007 ,4/1/2018,-20.87,-20.87,4
W5N0007 ,4/1/2018,-20.84,-20.84,4
W5N0007 ,4/1/2018,-20.82,-20.82,4
W5N0007 ,4/1/2018,-20.82,-20.82,4
W5N0007 ,4/1/2018,-20.83,-20.83,4
W5N0007 ,4/1/2018,-20.85,-20.85,4
W5N0007 ,4/1/2018,-20.87,-20.87,4
W5N0007 ,4/1/2018,-20.88,-20.88,4
W5N0007 ,4/1/2018,-20.9,-20.9,4
W5N0007 ,4/1/2018,-20.91,-20.91,4
W5N0007 ,4/1/2018,-20.88,-20.88,4
W5N0007 ,4/1/2018,-20.87,-20.87,4
W5N0007 ,4/1/2018,-20.83,-20.83,4
W5N0007 ,4/1/2018,-20.8,-20.8,4
W5N0007 ,4/1/2018,-20.8,-20.8,4
W5N0007 ,4/1/2018,-20.8,-20.8,4
W5N0007 ,4/1/2018,-20.79,-20.79,4
W5N0007 ,4/1/2018,-20.84,-20.84,4
W5N0007 ,4/1/2018,-20.85,-20.85,4
W5N0007 ,4/1/2018,-20.87,-20.87,4
W5N0007 ,4/2/2018,-20.87,-20.87,4
W5N0007 ,4/2/2018,-20.85,-20.85,4
W5N0007 ,4/2/2018,-20.84,-20.84,4
W5N0007 ,4/2/2018,-20.82,-20.82,4
W5N0007 ,4/2/2018,-20.8,-20.8,4
W5N0007 ,4/2/2018,-20.76,-20.76,4
W5N0007 ,4/2/2018,-20.74,-20.74,4
W5N0007 ,4/2/2018,-20.74,-20.74,4
W5N0007 ,4/2/2018,-20.75,-20.75,4
W5N0007 ,4/2/2018,-20.77,-20.77,4
W5N0007 ,4/2/2018,-20.84,-20.84,4
W5N0007 ,4/2/2018,-20.95,-20.95,4
W5N0007 ,4/2/2018,-20.98,-20.98,4
W5N0007 ,4/2/2018,-21,-21,4
W5N0007 ,4/2/2018,-20.96,-20.96,4
W5N0007 ,4/2/2018,-20.95,-20.95,4
W5N0007 ,4/2/2018,-20.91,-20.91,4
W5N0007 ,4/2/2018,-20.87,-20.87,4
W5N0007 ,4/2/2018,-20.86,-20.86,4
W5N0007 ,4/2/2018,-20.87,-20.87,4
W5N0007 ,4/2/2018,-20.84,-20.84,4
W5N0007 ,4/2/2018,-20.85,-20.85,4
W5N0007 ,4/2/2018,-20.88,-20.88,4
W5N0007 ,4/2/2018,-20.88,-20.88,4
W5N0007 ,4/3/2018,-20.91,-20.91,4
W5N0007 ,4/3/2018,-20.9,-20.9,4
W5N0007 ,4/3/2018,-20.91,-20.91,4
W5N0007 ,4/3/2018,-20.88,-20.88,4
W5N0007 ,4/3/2018,-20.84,-20.84,4
W5N0007 ,4/3/2018,-20.82,-20.82,4
W5N0007 ,4/3/2018,-20.81,-20.81,4
W5N0007 ,4/3/2018,-20.77,-20.77,4
W5N0007 ,4/3/2018,-20.79,-20.79,4
W5N0007 ,4/3/2018,-20.79,-20.79,4
W5N0007 ,4/3/2018,-20.81,-20.81,4
W5N0007 ,4/3/2018,-20.82,-20.82,4
W5N0007 ,4/3/2018,-20.83,-20.83,4
W5N0007 ,4/3/2018,-20.83,-20.83,4
W5N0007 ,4/3/2018,-20.84,-20.84,4
W5N0007 ,4/3/2018,-20.83,-20.83,4
W5N0007 ,4/3/2018,-20.8,-20.8,4
W5N0007 ,4/3/2018,-20.78,-20.78,4
W5N0007 ,4/3/2018,-20.76,-20.76,4
W5N0007 ,4/3/2018,-20.77,-20.77,4
W5N0007 ,4/3/2018,-20.75,-20.75,4
W5N0007 ,4/3/2018,-20.74,-20.74,4
W5N0007 ,4/3/2018,-20.77,-20.77,4
W5N0007 ,4/3/2018,-20.79,-20.79,4
W5N0007 ,4/4/2018,-20.8,-20.8,4
W5N0007 ,4/4/2018,-20.82,-20.82,4
W5N0007 ,4/4/2018,-20.81,-20.81,4
W5N0007 ,4/4/2018,-20.8,-20.8,4
W5N0007 ,4/4/2018,-20.79,-20.79,4
W5N0007 ,4/4/2018,-20.78,-20.78,4
W5N0007 ,4/4/2018,-20.73,-20.73,4
W5N0007 ,4/4/2018,-20.71,-20.71,4
W5N0007 ,4/4/2018,-20.72,-20.72,4
W5N0007 ,4/4/2018,-20.72,-20.72,4
W5N0007 ,4/4/2018,-20.7,-20.7,4
W5N0007 ,4/4/2018,-20.71,-20.71,4
W5N0007 ,4/4/2018,-20.74,-20.74,4
W5N0007 ,4/4/2018,-20.76,-20.76,4
W5N0007 ,4/4/2018,-20.76,-20.76,4
W5N0007 ,4/4/2018,-20.75,-20.75,4
W5N0007 ,4/4/2018,-20.74,-20.74,4
W5N0007 ,4/4/2018,-20.73,-20.73,4
W5N0007 ,4/4/2018,-20.71,-20.71,4
W5N0007 ,4/4/2018,-20.72,-20.72,4
W5N0007 ,4/4/2018,-20.71,-20.71,4
W5N0007 ,4/4/2018,-20.73,-20.73,4
W5N0007 ,4/4/2018,-20.75,-20.75,4
W5N0007 ,4/4/2018,-20.74,-20.74,4
W5N0007 ,4/5/2018,-20.75,-20.75,4
W5N0007 ,4/5/2018,-20.77,-20.77,4
W5N0007 ,4/5/2018,-20.79,-20.79,4
W5N0007 ,4/5/2018,-20.79,-20.79,4
W5N0007 ,4/5/2018,-20.74,-20.74,4
W5N0007 ,4/5/2018,-20.75,-20.75,4
W5N0007 ,4/5/2018,-20.74,-20.74,4
W5N0007 ,4/5/2018,-20.7,-20.7,4
W5N0007 ,4/5/2018,-20.71,-20.71,4
W5N0007 ,4/5/2018,-20.7,-20.7,4
W5N0007 ,4/5/2018,-20.69,-20.69,4
W5N0007 ,4/5/2018,-20.7,-20.7,4
W5N0007 ,4/5/2018,-20.79,-20.79,4
W5N0007 ,4/5/2018,-20.87,-20.87,4
W5N0007 ,4/5/2018,-20.95,-20.95,4
W5N0007 ,4/5/2018,-21.03,-21.03,4
W5N0007 ,4/5/2018,-21.08,-21.08,4
W5N0007 ,4/5/2018,-21.13,-21.13,4
W5N0007 ,4/5/2018,-21.1,-21.1,4
W5N0007 ,4/5/2018,-21.05,-21.05,4
W5N0007 ,4/5/2018,-21.02,-21.02,4
W5N0007 ,4/5/2018,-21.02,-21.02,4
W5N0007 ,4/5/2018,-21,-21,4
W5N0007 ,4/5/2018,-20.99,-20.99,4
W5N0007 ,4/6/2018,-20.99,-20.99,4
W5N0007 ,4/6/2018,-21,-21,4
W5N0007 ,4/6/2018,-21,-21,4
W5N0007 ,4/6/2018,-20.99,-20.99,4
W5N0007 ,4/6/2018,-20.96,-20.96,4
W5N0007 ,4/6/2018,-20.95,-20.95,4
W5N0007 ,4/6/2018,-20.93,-20.93,4
W5N0007 ,4/6/2018,-20.9,-20.9,4
W5N0007 ,4/6/2018,-20.89,-20.89,4
W5N0007 ,4/6/2018,-20.87,-20.87,4
W5N0007 ,4/6/2018,-20.87,-20.87,4
W5N0007 ,4/6/2018,-20.85,-20.85,4
W5N0007 ,4/6/2018,-20.87,-20.87,4
W5N0007 ,4/6/2018,-20.87,-20.87,4
W5N0007 ,4/6/2018,-20.88,-20.88,4
W5N0007 ,4/6/2018,-20.88,-20.88,4
W5N0007 ,4/6/2018,-20.87,-20.87,4
W5N0007 ,4/6/2018,-20.88,-20.88,4
W5N0007 ,4/6/2018,-20.86,-20.86,4
W5N0007 ,4/6/2018,-20.85,-20.85,4
W5N0007 ,4/6/2018,-20.83,-20.83,4
W5N0007 ,4/6/2018,-20.83,-20.83,4
W5N0007 ,4/6/2018,-20.82,-20.82,4
W5N0007 ,4/6/2018,-20.81,-20.81,4
W5N0007 ,4/7/2018,-20.83,-20.83,4
W5N0007 ,4/7/2018,-20.84,-20.84,4
W5N0007 ,4/7/2018,-20.83,-20.83,4
W5N0007 ,4/7/2018,-20.84,-20.84,4
W5N0007 ,4/7/2018,-20.83,-20.83,4
W5N0007 ,4/7/2018,-20.81,-20.81,4
W5N0007 ,4/7/2018,-20.81,-20.81,4
W5N0007 ,4/7/2018,-20.79,-20.79,4
W5N0007 ,4/7/2018,-20.79,-20.79,4
W5N0007 ,4/7/2018,-20.76,-20.76,4
W5N0007 ,4/7/2018,-20.74,-20.74,4
W5N0007 ,4/7/2018,-20.74,-20.74,4
W5N0007 ,4/7/2018,-20.74,-20.74,4
W5N0007 ,4/7/2018,-20.76,-20.76,4
W5N0007 ,4/7/2018,-20.75,-20.75,4
W5N0007 ,4/7/2018,-20.74,-20.74,4
W5N0007 ,4/7/2018,-20.75,-20.75,4
W5N0007 ,4/7/2018,-20.75,-20.75,4
W5N0007 ,4/7/2018,-20.75,-20.75,4
W5N0007 ,4/7/2018,-20.74,-20.74,4
W5N0007 ,4/7/2018,-20.73,-20.73,4
W5N0007 ,4/7/2018,-20.73,-20.73,4
W5N0007 ,4/7/2018,-20.74,-20.74,4
W5N0007 ,4/7/2018,-20.72,-20.72,4
W5N0007 ,4/8/2018,-20.73,-20.73,4
W5N0007 ,4/8/2018,-20.71,-20.71,4
W5N0007 ,4/8/2018,-20.72,-20.72,4
W5N0007 ,4/8/2018,-20.73,-20.73,4
W5N0007 ,4/8/2018,-20.73,-20.73,4
W5N0007 ,4/8/2018,-20.74,-20.74,4
W5N0007 ,4/8/2018,-20.72,-20.72,4
W5N0007 ,4/8/2018,-20.71,-20.71,4
W5N0007 ,4/8/2018,-20.69,-20.69,4
W5N0007 ,4/8/2018,-20.65,-20.65,4
W5N0007 ,4/8/2018,-20.67,-20.67,4
W5N0007 ,4/8/2018,-20.65,-20.65,4
W5N0007 ,4/8/2018,-20.66,-20.66,4
W5N0007 ,4/8/2018,-20.64,-20.64,4
W5N0007 ,4/8/2018,-20.64,-20.64,4
W5N0007 ,4/8/2018,-20.64,-20.64,4
W5N0007 ,4/8/2018,-20.65,-20.65,4
W5N0007 ,4/8/2018,-20.64,-20.64,4
W5N0007 ,4/8/2018,-20.64,-20.64,4
W5N0007 ,4/8/2018,-20.73,-20.73,4
W5N0007 ,4/8/2018,-20.8,-20.8,4
W5N0007 ,4/8/2018,-20.89,-20.89,4
W5N0007 ,4/8/2018,-20.92,-20.92,4
W5N0007 ,4/8/2018,-20.97,-20.97,4
W5N0007 ,4/9/2018,-20.94,-20.94,4
W5N0007 ,4/9/2018,-20.91,-20.91,4
W5N0007 ,4/9/2018,-20.91,-20.91,4
W5N0007 ,4/9/2018,-20.89,-20.89,4
W5N0007 ,4/9/2018,-20.88,-20.88,4
W5N0007 ,4/9/2018,-20.88,-20.88,4
W5N0007 ,4/9/2018,-20.87,-20.87,4
W5N0007 ,4/9/2018,-20.85,-20.85,4
W5N0007 ,4/9/2018,-20.84,-20.84,4
W5N0007 ,4/9/2018,-20.81,-20.81,4
W5N0007 ,4/9/2018,-20.81,-20.81,4
W5N0007 ,4/9/2018,-20.8,-20.8,4
W5N0007 ,4/9/2018,-20.78,-20.78,4
W5N0007 ,4/9/2018,-20.76,-20.76,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.76,-20.76,4
W5N0007 ,4/9/2018,-20.78,-20.78,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/9/2018,-20.77,-20.77,4
W5N0007 ,4/10/2018,-20.76,-20.76,4
W5N0007 ,4/10/2018,-20.78,-20.78,4
W5N0007 ,4/10/2018,-20.76,-20.76,4
W5N0007 ,4/10/2018,-20.76,-20.76,4
W5N0007 ,4/10/2018,-20.78,-20.78,4
W5N0007 ,4/10/2018,-20.77,-20.77,4
W5N0007 ,4/10/2018,-20.76,-20.76,4
W5N0007 ,4/10/2018,-20.77,-20.77,4
W5N0007 ,4/10/2018,-20.77,-20.77,4
W5N0007 ,4/10/2018,-20.77,-20.77,4
W5N0007 ,4/10/2018,-20.77,-20.77,4
W5N0007 ,4/10/2018,-20.74,-20.74,4
W5N0007 ,4/10/2018,-20.71,-20.71,4
W5N0007 ,4/10/2018,-20.73,-20.73,4
W5N0007 ,4/10/2018,-20.72,-20.72,4
W5N0007 ,4/10/2018,-20.71,-20.71,4
W5N0007 ,4/10/2018,-20.7,-20.7,4
W5N0007 ,4/10/2018,-20.7,-20.7,4
W5N0007 ,4/10/2018,-20.72,-20.72,4
W5N0007 ,4/10/2018,-20.7,-20.7,4
W5N0007 ,4/10/2018,-20.72,-20.72,4
W5N0007 ,4/10/2018,-20.71,-20.71,4
W5N0007 ,4/10/2018,-20.71,-20.71,4
W5N0007 ,4/10/2018,-20.69,-20.69,4
W5N0007 ,4/11/2018,-20.69,-20.69,4
